NAME	Description	GSM3118997	GSM3118998	GSM3118999	GSM3119000	GSM3119001	GSM3119002	GSM3119003	GSM3119004	GSM3119005	GSM3119006	GSM3119007	GSM3119008	GSM3119009	GSM3119010	GSM3119011	GSM3119012	GSM3119013	GSM3119014	GSM3119015	GSM3119016
ENSMUSG00000072762	N/A	69.693	71.858	92.821	92.964	71.098	45.664	94.206	87.039	85.007	76.294	41.287	97.312	79.386	80.989	71.474	36.206	71.39	66.926	71.308	116.32
ENSMUSG00000072770	N/A	209.69	202.66	234.09	198.49	199.08	197.5	223.85	215.96	166.42	173.06	260.11	258.04	291.48	269.96	333.54	273.71	277.89	288.44	240.57	302.43
ENSMUSG00000072772	N/A	3014.5	2572.4	2283.8	2360.5	2278.9	2554.9	2308.5	1978.9	2423.3	2133.4	2623.1	2335.5	1974	2346	2117.4	2677.8	2355.9	2273.6	2299.9	2078.2
ENSMUSG00000072774	N/A	168.12	218	210.63	233.67	187.7	213.48	331.02	192.96	223.89	228.88	151.38	232.89	236.97	166.03	256.11	159.3	141.25	262.99	243.45	196.45
ENSMUSG00000072778	N/A	0.61134	2.4222	2.04	1.2563	1.896	0	5.1857	0.82112	3.5918	0	1.3762	5.467	5.9243	2.6996	0	7.2411	2.3029	2.8278	1.4406	1.2924
ENSMUSG00000072789	N/A	0	0.8074	0	1.2563	0.94798	0	2.5928	0	0	0	0	0	0	0	0	0	2.3029	0	2.1608	2.5849
ENSMUSG00000072825	N/A	11907	10627	11415	11038	11456	11839	9154.4	11040	11912	10573	11852	9372.5	10247	11360	10206	11870	12112	9891.8	10755	10233
ENSMUSG00000072844	N/A	283.66	388.36	342.72	247.49	325.16	597.05	375.96	323.52	275.37	293.08	222.95	681.18	79.386	205.17	355.88	399.71	324.71	443.97	377.43	410.99
ENSMUSG00000072845	N/A	3.0567	3.2296	5.61	7.5376	4.7399	2.2832	2.5928	2.4634	1.1973	1.8608	5.5049	2.1868	1.1849	2.6996	2.9781	1.4482	0.76764	2.8278	5.042	1.2924
ENSMUSG00000072872	N/A	1756.4	1724.6	1888	1836.7	1991.7	1697.5	1848.7	1969.9	1858.2	2042.3	2054.7	2054.5	2444.4	2089.5	2264.8	2233.2	2033.5	2113.3	2213.4	2179
ENSMUSG00000072875	N/A	1087	1092.4	1043.5	1119.3	1149	1042.3	1006	1061.7	1041.6	1092.3	1230.3	1100	1199.1	1374.1	1186.8	1339.6	1256.6	1190.5	1181.3	1227.8
ENSMUSG00000072878	N/A	1.2227	0	0	0	1.896	1.1416	1.7286	1.6422	1.1973	0	2.7524	1.0934	2.3697	4.0494	0	0	3.0706	0.94262	0.72028	1.2924
ENSMUSG00000072884	N/A	26.899	18.57	29.07	33.919	20.856	25.115	25.928	28.739	19.156	25.121	33.029	26.241	23.697	10.798	25.314	18.827	20.726	21.68	23.049	14.217
ENSMUSG00000072889	N/A	470.12	400.47	360.57	371.86	378.24	353.89	342.25	462.29	347.21	325.64	485.81	383.78	445.51	355	485.43	477.91	467.49	414.75	480.43	431.67
ENSMUSG00000072893	N/A	1358.4	1329	1350.5	1162.1	1231.4	1298	1309.4	1054.3	1272.7	1251.4	1230.3	1177.6	1046.2	986.71	1048.3	1226.6	1276.6	1217.9	1073.9	1301.5
ENSMUSG00000072915	N/A	1070.5	897.02	1065.9	1020.1	962.2	968.07	1130.5	1081.4	914.72	876.45	1154.6	954.53	1073.5	928.67	954.47	955.83	874.34	1062.3	948.61	1093.4
ENSMUSG00000072919	N/A	21.397	17.763	20.91	20.1	26.543	21.69	28.521	18.065	14.367	25.121	92.207	91.845	90.049	76.939	58.072	73.859	65.249	64.098	88.595	86.593
ENSMUSG00000072934	N/A	1.834	5.6518	1.02	2.5125	0.94798	4.5664	0	2.4634	3.5918	3.7217	1.3762	0	0	0	1.489	0	0	0.94262	0.72028	0
ENSMUSG00000072941	N/A	333.18	364.94	347.31	319.09	331.79	355.03	306.82	348.98	272.98	325.64	301.39	254.76	323.47	349.6	281.43	289.64	344.67	364.79	290.99	351.54
ENSMUSG00000072944	N/A	0.61134	8.074	5.1	2.5125	0.94798	3.4248	3.4571	2.4634	7.1837	6.5129	0	3.2802	15.403	2.6996	1.489	1.4482	1.5353	1.8852	5.042	7.7546
ENSMUSG00000072946	N/A	1232.5	1371.8	1378.5	1371.9	1349.9	1237.5	1382.8	1354	1392.4	1389.1	1039	1103.2	1161.2	1286.4	1228.5	906.59	1053.2	1124.5	1077.5	1134.8
ENSMUSG00000072949	N/A	225.59	199.43	219.81	231.15	174.43	271.7	207.43	210.21	179.59	161.89	279.37	236.17	265.41	238.92	201.02	266.47	247.95	201.72	216.8	231.34
ENSMUSG00000072952	N/A	0.61134	0.8074	2.04	3.7688	0.94798	0	0	1.6422	2.3946	0	1.3762	3.2802	1.1849	0	1.489	1.4482	2.3029	1.8852	2.1608	2.5849
ENSMUSG00000072955	N/A	48.908	140.49	58.65	119.35	110.91	52.513	159.03	127.27	92.19	163.75	89.454	196.81	94.789	149.83	78.919	73.859	39.917	89.549	159.18	133.12
ENSMUSG00000072964	N/A	1727	1719.8	1990	2061.5	2023	1701	2108.8	1968.2	1830.6	2008.8	1878.5	2155.1	2566.4	2432.4	2343.7	2018.8	1981.3	2213.3	2381.2	2403.9
ENSMUSG00000072966	N/A	5239.2	4943.7	4977.1	4639.4	4568.3	5000.2	5232.3	5123.8	4538.9	4526.5	4980.5	5130.2	5151.8	4276.2	5155	5861	4776.2	5151.4	5047	4718.7
ENSMUSG00000072969	N/A	1299.7	1402.4	1403	1533.9	1390.7	1206.7	1414	1353.2	1537.3	1619.8	869.77	1009.2	1051	1035.3	961.92	893.55	880.48	958.64	884.5	991.29
ENSMUSG00000072972	N/A	14.672	12.918	17.34	13.819	15.168	11.416	19.014	16.422	15.565	13.956	15.138	18.588	18.958	10.798	17.868	21.723	16.888	18.852	17.287	23.264
ENSMUSG00000072974	N/A	36.681	33.103	24.99	28.894	34.127	25.115	28.521	34.487	16.762	27.912	39.91	43.736	41.47	48.593	41.693	40.55	31.473	34.877	35.294	41.358
ENSMUSG00000072980	N/A	17.118	41.985	24.48	30.151	13.272	37.672	22.471	23.813	34.721	13.956	19.267	13.121	13.033	17.548	13.401	17.379	18.423	12.254	15.126	20.679
ENSMUSG00000072982	N/A	1.834	4.8444	2.04	2.5125	8.5318	1.1416	1.7286	6.569	5.9864	4.6521	2.7524	4.3736	2.3697	1.3498	4.4671	1.4482	1.5353	1.8852	2.8811	5.1697
ENSMUSG00000073000	N/A	18.952	21.8	14.79	21.357	13.272	20.549	18.15	24.634	16.762	13.956	17.891	3.2802	13.033	4.0494	19.357	13.034	22.262	19.795	15.846	14.217
ENSMUSG00000073002	N/A	30.567	20.992	30.09	28.894	31.283	23.973	30.25	29.56	19.156	28.843	27.524	21.868	27.252	18.897	23.825	36.206	29.938	26.393	17.287	28.433
ENSMUSG00000073008	N/A	3.0567	2.4222	2.04	3.7688	7.5838	2.2832	1.7286	3.2845	4.7891	0.93041	0	1.0934	1.1849	2.6996	4.4671	1.4482	1.5353	0.94262	3.6014	2.5849
ENSMUSG00000073010	N/A	9.7815	8.074	4.08	10.05	7.5838	9.1327	11.236	7.3901	10.775	10.235	1.3762	5.467	3.5546	5.3992	2.9781	8.6893	3.8382	5.6557	7.2028	7.7546
ENSMUSG00000073016	N/A	163.23	145.33	119.85	110.55	160.21	89.044	152.11	105.92	61.061	187.94	137.62	172.76	141	97.186	259.09	160.75	122.82	155.53	168.55	155.09
ENSMUSG00000073018	N/A	11.004	7.2666	5.61	2.5125	7.5838	11.416	8.6428	4.1056	10.775	8.3737	5.5049	14.214	4.7394	13.498	10.423	8.6893	4.6058	8.4835	7.2028	7.7546
ENSMUSG00000073045	N/A	15.895	8.074	6.6301	6.2814	10.428	2.2832	6.0499	4.1056	5.9864	10.235	1.3762	6.5603	4.7394	4.0494	8.9342	4.3447	6.9087	3.7705	2.8811	10.339
ENSMUSG00000073062	N/A	960.42	557.91	735.94	927.13	965.04	976.06	759.7	842.47	854.86	940.65	1041.8	661.5	843.62	950.27	899.38	999.28	991.02	580.65	857.13	821.99
ENSMUSG00000073063	N/A	4.8908	3.2296	5.1	2.5125	4.7399	2.2832	2.5928	1.6422	4.7891	1.8608	4.1287	1.0934	5.9243	6.7491	1.489	8.6893	5.3735	2.8278	1.4406	1.2924
ENSMUSG00000073067	N/A	11.004	16.148	14.79	8.7939	11.376	13.699	19.878	6.569	3.5918	8.3737	26.148	16.401	10.664	24.297	25.314	24.62	13.05	8.4835	20.888	15.509
ENSMUSG00000073079	N/A	2133	2932.5	2719.9	2795.2	2720.7	2175.9	2876.3	2490.5	2834	3286.2	2228.1	2687.6	2534.4	2780.6	3070.4	2218.7	2194.7	2739.2	2608.9	2957.1
ENSMUSG00000073094	N/A	1.2227	1.6148	0.51	2.5125	1.896	1.1416	3.4571	2.4634	0	1.8608	2.7524	2.1868	2.3697	0	0	4.3447	2.3029	1.8852	1.4406	1.2924
ENSMUSG00000073096	N/A	808.81	729.08	824.68	662.06	812.42	795.69	748.46	787.46	790.2	854.12	751.42	633.07	740.54	800.44	664.11	527.15	679.36	563.68	602.87	794.84
ENSMUSG00000073102	N/A	673.09	662.87	659.95	695.98	615.24	730.62	648.21	690.56	611.81	646.64	624.8	611.21	680.11	876.03	698.36	687.91	697.02	716.39	624.48	653.97
ENSMUSG00000073117	N/A	1.2227	0	1.53	0	1.896	1.1416	0.86428	1.6422	0	1.8608	5.5049	4.3736	2.3697	8.0989	0	4.3447	6.1411	5.6557	9.3636	6.4621
ENSMUSG00000073119	N/A	1.834	0	4.08	1.2563	0.94798	0	2.5928	0.82112	2.3946	0	1.3762	0	0	0	1.489	0	0	2.8278	0	0
ENSMUSG00000073125	N/A	113.1	110.61	140.25	198.49	105.23	166.67	52.721	141.23	74.231	388.91	143.13	219.77	324.65	168.73	405.02	20.275	23.797	195.12	204.56	0
ENSMUSG00000073130	N/A	22.008	18.57	19.89	28.894	32.231	19.407	19.878	20.528	4.7891	25.121	30.277	36.082	37.916	52.643	40.204	31.861	35.311	39.59	46.818	34.896
ENSMUSG00000073131	N/A	1753.9	1576.8	1709.5	2202.2	2064.7	1769.5	1730.3	1668.5	2064.1	2256.3	1899.2	1512.2	1917.1	2085.5	2002.8	1859.5	1800.9	1328.1	1681.1	2199.7
ENSMUSG00000073139	N/A	1253.9	1139.2	1264.8	1072.9	1229.5	1172.4	1226.4	1242.4	1028.5	1052.3	1773.9	1686	1682.5	1607.6	1541.2	1821.9	1603.6	1750.4	1613.4	1585.8
ENSMUSG00000073144	N/A	0.61134	3.2296	3.06	3.7688	2.8439	1.1416	1.7286	3.2845	5.9864	0.93041	1.3762	3.2802	4.7394	2.6996	2.9781	0	3.0706	2.8278	7.9231	1.2924
ENSMUSG00000073147	N/A	491.52	490.9	517.14	537.69	480.63	482.89	531.53	519.77	481.31	561.04	575.26	576.22	734.61	538.57	689.42	603.91	645.58	595.73	649.69	579.01
ENSMUSG00000073154	N/A	26.288	46.829	34.17	31.407	29.387	43.38	34.571	23.813	38.313	33.495	24.772	32.802	22.512	20.247	34.248	20.275	19.191	22.623	17.287	27.141
ENSMUSG00000073155	N/A	588.11	555.49	544.68	522.61	488.21	697.51	497.82	544.4	535.18	480.09	514.71	486.56	452.62	454.89	431.82	559.01	484.38	456.23	457.38	422.62
ENSMUSG00000073158	N/A	64.191	46.829	68.341	65.326	51.191	65.071	81.242	59.942	46.694	66.99	70.187	57.95	62.798	71.54	56.583	59.377	57.573	68.811	54.741	54.282
ENSMUSG00000073164	N/A	797.19	838.08	824.17	747.48	758.38	777.42	778.71	751.33	771.05	724.79	714.26	631.98	623.24	639.81	595.62	647.36	760.73	631.55	658.34	771.58
ENSMUSG00000073176	N/A	201.13	157.44	183.09	198.49	201.92	192.93	207.43	209.39	211.92	201.9	192.67	182.6	228.68	187.62	171.24	179.58	179.63	188.52	199.52	202.91
ENSMUSG00000073197	N/A	73.361	74.281	79.561	109.3	80.578	91.327	111.49	92.787	82.612	93.041	105.97	75.444	88.865	59.392	83.386	69.515	91.349	85.778	90.035	109.86
ENSMUSG00000073207	N/A	66.637	77.51	67.831	105.53	75.838	57.08	84.699	78.828	88.598	62.338	75.692	55.763	59.243	71.54	68.496	66.618	78.299	65.983	74.189	73.669
ENSMUSG00000073208	N/A	0	0	0	1.2563	2.8439	0	2.5928	2.4634	1.1973	0	0	0	0	2.6996	0	0	0	0	0	2.5849
ENSMUSG00000073209	N/A	19.563	9.6888	12.75	18.844	18.012	3.4248	14.693	18.065	10.775	19.539	6.8811	8.7471	10.664	20.247	19.357	14.482	13.05	17.91	18.727	14.217
ENSMUSG00000073234	N/A	1.2227	0.8074	2.04	0	1.896	2.2832	4.3214	9.0324	4.7891	0.93041	5.5049	3.2802	5.9243	1.3498	2.9781	1.4482	3.8382	3.7705	2.8811	1.2924
ENSMUSG00000073236	N/A	222.53	306.81	227.97	359.29	270.17	222.61	312.87	259.47	331.65	291.22	183.04	299.59	254.75	220.02	233.78	165.1	224.15	313.89	211.04	261.07
ENSMUSG00000073293	N/A	693.26	536.11	631.9	615.57	607.65	673.54	587.71	677.43	616.6	579.65	714.26	599.18	658.78	575.02	565.83	767.56	653.26	485.45	669.14	604.86
ENSMUSG00000073294	N/A	1.834	2.4222	3.57	2.5125	1.896	1.1416	0.86428	3.2845	2.3946	1.8608	6.8811	0	1.1849	2.6996	1.489	1.4482	3.0706	0	2.8811	2.5849
ENSMUSG00000073295	N/A	1080.2	902.67	966.97	991.2	939.45	1103.9	965.4	1080.6	906.34	974.14	1156	1040.9	1196.7	1027.2	927.67	1084.7	1129.2	933.19	1043	949.94
ENSMUSG00000073386	N/A	0	2.4222	4.59	1.2563	1.896	2.2832	0.86428	0.82112	3.5918	0	1.3762	1.0934	0	0	0	0	0.76764	1.8852	0.72028	3.8773
ENSMUSG00000073399	N/A	5.5021	5.6518	3.06	5.0251	1.896	10.274	1.7286	3.2845	3.5918	7.4433	13.762	17.494	8.294	8.0989	13.401	8.6893	4.6058	3.7705	4.3217	9.047
ENSMUSG00000073400	N/A	0.61134	0.8074	1.53	0	0	4.5664	3.4571	1.6422	0	1.8608	2.7524	1.0934	0	0	5.9562	1.4482	1.5353	0.94262	0.72028	2.5849
ENSMUSG00000073405	N/A	11.004	6.4592	9.6901	11.306	4.7399	7.9911	6.9142	8.2112	11.973	8.3737	22.02	9.8405	20.143	14.848	13.401	5.7929	13.817	18.852	13.685	18.094
ENSMUSG00000073406	N/A	15.895	18.57	21.42	23.869	24.647	14.841	19.878	18.886	20.354	16.747	20.643	12.027	16.588	20.247	29.781	14.482	16.12	21.68	15.846	11.632
ENSMUSG00000073407	N/A	1.834	0.8074	0.51	1.2563	0.94798	0	0.86428	0	2.3946	0	0	2.1868	1.1849	4.0494	0	0	0	0	0.72028	0
ENSMUSG00000073408	N/A	1.834	0.8074	0.51	1.2563	0	0	0	0	2.3946	0	1.3762	0	0	0	0	0	0.76764	0	0	1.2924
ENSMUSG00000073409	N/A	103.32	110.61	124.95	86.683	88.162	84.478	98.528	61.584	87.401	100.48	71.563	77.631	62.798	76.939	71.474	86.893	60.643	63.155	76.35	74.961
ENSMUSG00000073411	N/A	1277.1	1222.4	1407.6	1273.9	1138.5	1117.6	1279.1	1222.7	1155.4	1397.5	970.23	1231.2	933.67	1043.4	964.9	1164.4	1136.1	1088.7	1166.9	977.08
ENSMUSG00000073412	N/A	64.803	50.059	51.51	69.095	55.931	47.947	51.857	41.877	37.116	39.077	26.148	37.175	31.991	37.795	28.292	40.55	33.008	34.877	38.175	36.188
ENSMUSG00000073413	N/A	3.6681	8.074	7.1401	5.0251	7.5838	7.9911	7.7785	6.569	14.367	8.3737	5.5049	5.467	4.7394	1.3498	1.489	2.8964	4.6058	6.5983	5.042	1.2924
ENSMUSG00000073414	N/A	1.834	0	0.51	6.2814	0.94798	0	0	0.82112	0	0	1.3762	1.0934	0	0	0	0	1.5353	1.8852	0	0
ENSMUSG00000073418	N/A	345.41	343.14	421.77	384.42	530.87	334.49	426.95	406.46	469.33	384.26	279.37	521.55	311.62	423.84	483.94	238.96	382.28	492.05	396.87	369.63
ENSMUSG00000073421	N/A	46.462	42.792	40.29	45.226	40.763	33.106	60.499	43.52	61.061	52.103	23.396	37.175	31.991	26.996	22.336	40.55	35.311	50.901	37.455	43.943
ENSMUSG00000073422	N/A	465.23	450.53	464.1	471.1	427.54	407.55	432.14	461.47	470.53	402.87	450.02	509.52	443.14	518.33	451.18	444.61	481.31	431.72	437.93	482.08
ENSMUSG00000073423	N/A	849.16	918.82	796.12	846.73	927.12	843.64	727.72	760.36	905.14	891.34	584.89	530.29	561.62	674.91	577.75	535.84	587.24	674.91	547.41	638.46
ENSMUSG00000073424	N/A	488.46	494.13	522.24	476.13	499.58	530.84	542.77	512.38	488.49	449.39	565.63	606.83	601.91	614.16	522.65	682.11	530.44	615.53	473.22	610.03
ENSMUSG00000073427	N/A	22.62	10.496	15.3	3.7688	15.168	9.1327	9.507	13.138	8.3809	14.887	8.2573	13.121	17.773	5.3992	25.314	14.482	12.282	18.852	18.727	11.632
ENSMUSG00000073433	N/A	2342.7	2113.8	2181.8	1987.4	1824.9	2312.9	2050.1	2142.3	2064.1	1872	2047.8	1797.5	1753.6	1667	1569.4	2059.4	2066.5	1890.9	1921	1715.1
ENSMUSG00000073434	N/A	1447.7	1270	1365.3	1398.2	1272.2	1699.8	1164.2	1248.9	1228.4	1105.3	1332.2	1538.4	1250	1401.1	1289.5	1396.1	1549.1	1545.9	1368.5	1311.8
ENSMUSG00000073435	N/A	469.51	405.31	352.92	371.86	350.75	416.68	368.18	378.54	347.21	365.65	364.7	357.54	310.43	278.06	291.85	385.23	423.74	328.03	321.25	350.25
ENSMUSG00000073436	N/A	1154.2	1204.6	1060.3	1067.8	1009.6	1365.3	1056.1	1147.1	1161.4	1042.1	1128.5	949.06	1020.2	981.31	936.6	1047.1	1089.3	1007.7	965.18	929.26
ENSMUSG00000073437	N/A	62.357	71.858	68.851	59.045	55.931	62.787	78.649	62.405	65.85	64.198	77.068	66.697	78.201	55.342	74.452	69.515	73.693	68.811	69.867	68.499
ENSMUSG00000073460	N/A	34.847	43.599	24.99	36.432	26.543	44.522	31.114	25.455	27.537	25.121	33.029	30.615	30.806	32.395	35.737	39.102	39.15	36.762	35.294	55.574
ENSMUSG00000073468	N/A	1033.2	811.43	894.55	733.66	789.67	936.1	911.81	782.53	731.54	717.35	937.2	804.74	824.66	723.5	929.16	1041.3	855.92	914.34	887.39	776.75
ENSMUSG00000073471	N/A	687.15	685.48	670.15	638.19	732.79	663.26	624.87	589.57	652.52	735.96	681.23	606.83	655.23	738.35	595.62	729.91	662.47	656.06	665.54	541.53
ENSMUSG00000073481	N/A	1754.6	1562.3	1542.3	1575.4	1533.8	1552.6	1270.5	1592.2	1391.2	1450.5	1538.6	1084.6	1465.7	1469.9	1133.2	1581.5	1288.1	1346.1	1381.5	1192.9
ENSMUSG00000073489	N/A	12.227	16.955	14.28	22.613	17.064	13.699	25.064	11.496	4.7891	15.817	16.515	25.148	14.218	22.947	16.379	7.2411	11.515	17.91	12.965	14.217
ENSMUSG00000073490	N/A	10.393	15.341	6.6301	15.075	8.5318	9.1327	12.1	11.496	11.973	12.095	13.762	22.961	9.4789	21.597	16.379	5.7929	12.282	19.795	7.2028	21.971
ENSMUSG00000073491	N/A	7.3361	11.304	12.24	7.5376	0.94798	20.549	10.371	7.3901	5.9864	2.7912	15.138	14.214	13.033	6.7491	1.489	5.7929	7.6764	6.5983	5.7622	10.339
ENSMUSG00000073494	N/A	0	1.6148	3.06	1.2563	0	2.2832	0.86428	0	2.3946	0	0	0	0	0	0	0	0	1.8852	0	0
ENSMUSG00000073514	N/A	147.95	49.251	41.82	36.432	55.931	27.398	49.264	27.918	40.707	83.737	93.583	89.658	61.613	24.297	248.67	101.38	44.523	53.729	68.427	60.744
ENSMUSG00000073529	N/A	9.1702	12.111	9.6901	3.7688	4.7399	4.5664	11.236	2.4634	7.1837	5.5825	9.6335	7.6537	5.9243	9.4487	8.9342	10.138	9.2117	5.6557	12.965	3.8773
ENSMUSG00000073530	N/A	328.9	293.89	267.75	226.13	235.1	335.63	352.62	287.39	265.8	335.88	275.24	417.68	345.98	251.06	285.9	280.96	442.16	490.16	441.53	303.72
ENSMUSG00000073535	N/A	2.4454	0.8074	2.04	1.2563	2.8439	1.1416	2.5928	1.6422	2.3946	0.93041	9.6335	3.2802	10.664	2.6996	1.489	2.8964	5.3735	2.8278	4.3217	2.5849
ENSMUSG00000073542	N/A	267.16	234.15	260.1	285.17	270.17	244.3	264.47	267.69	280.16	270.75	300.02	294.12	337.69	296.96	354.39	299.78	305.52	289.38	337.81	293.38
ENSMUSG00000073551	N/A	2.4454	2.4222	2.04	1.2563	4.7399	2.2832	0.86428	4.1056	1.1973	2.7912	2.7524	2.1868	0	1.3498	2.9781	2.8964	0	2.8278	2.1608	0
ENSMUSG00000073555	N/A	6.7248	16.955	6.6301	7.5376	8.5318	2.2832	10.371	13.138	10.775	12.095	6.8811	5.467	10.664	10.798	7.4452	11.586	4.6058	10.369	18.007	12.924
ENSMUSG00000073557	N/A	6949.2	6739.3	7280.3	7111.8	7439.7	7229.7	6937.5	7195.5	7020.8	6803.2	7344.9	7376	7435	7336.2	7268	7286	7545.9	7409	7610.5	7316.4
ENSMUSG00000073563	N/A	2240.6	2291.4	2452.6	2523.9	2488.4	2408.8	2391.5	2405.1	2363.4	2644.2	2702.9	2432.8	2786.8	2629.4	2845.6	2509.8	2659.1	2475.3	2741.4	2741.2
ENSMUSG00000073565	N/A	408.38	571.64	508.47	574.12	385.83	546.82	599.81	524.7	542.37	469.86	428	415.49	387.45	410.34	419.91	401.16	419.9	394.96	422.8	391.61
ENSMUSG00000073574	N/A	1.834	4.8444	4.08	6.2814	2.8439	4.5664	3.4571	2.4634	2.3946	2.7912	1.3762	0	2.3697	1.3498	5.9562	8.6893	3.0706	3.7705	0	3.8773
ENSMUSG00000073591	N/A	510.47	532.07	476.34	571.61	460.72	477.18	539.31	490.21	533.99	549.87	469.29	408.93	439.58	485.93	436.29	576.39	502.04	398.73	431.45	476.91
ENSMUSG00000073598	N/A	3.6681	2.4222	1.53	1.2563	0	4.5664	0.86428	2.4634	2.3946	0.93041	1.3762	1.0934	0	4.0494	1.489	0	2.3029	3.7705	0.72028	2.5849
ENSMUSG00000073599	N/A	108.21	92.851	82.621	115.58	94.798	107.31	92.478	75.543	88.598	106.07	38.534	83.098	65.167	49.943	58.072	50.688	71.39	49.016	46.818	52.99
ENSMUSG00000073600	N/A	243.93	253.52	261.12	280.15	259.75	252.29	236.81	271.79	272.98	233.53	211.94	200.09	220.38	197.07	193.57	195.51	234.13	204.55	228.33	240.39
ENSMUSG00000073607	N/A	64.191	65.399	66.301	79.145	50.243	63.929	63.092	67.332	76.626	46.521	46.791	45.922	47.394	48.593	56.583	39.102	52.199	51.844	50.42	47.82
ENSMUSG00000073608	N/A	13.45	4.8444	10.71	6.2814	9.4798	10.274	9.507	17.244	7.1837	10.235	15.138	27.335	21.328	21.597	14.89	17.379	20.726	16.024	17.287	19.386
ENSMUSG00000073609	N/A	455.45	492.51	482.97	507.54	496.74	641.57	483.99	535.37	560.33	446.6	591.77	494.21	612.57	450.84	412.46	417.09	509.71	535.41	566.86	536.36
ENSMUSG00000073616	N/A	1363.9	1170.7	1242.4	1064.1	1036.1	1287.7	1091.6	1219.4	988.95	990.89	1267.5	1110.9	1315.2	1070.4	993.19	1459.8	1310.4	1167.9	1184.9	1102.4
ENSMUSG00000073633	N/A	63.58	75.895	72.421	86.683	62.567	54.796	63.092	60.763	70.639	68.851	59.177	42.642	59.243	64.791	38.715	68.067	52.967	46.188	50.42	74.961
ENSMUSG00000073639	N/A	4372.3	4102.4	4357	4869.3	4486.8	4115.4	4549.6	4405.3	4491	4623.2	4273.2	4375.7	4871	4698.7	4686	4309.9	4202.8	4107	4451.3	4551.9
ENSMUSG00000073640	N/A	1918.4	1784.3	1775.3	1569.1	1455.1	1670.1	1503	1757.2	1779.2	1772.4	1727.2	1894.8	1277.3	1540.1	1521.8	1746.6	1721	2100.1	1600.5	1566.4
ENSMUSG00000073643	N/A	1036.8	1752.9	1284.7	1850.5	1381.2	1328.8	1418.3	1386.9	1795.9	829.93	2038.2	2090.6	1432.5	1299.9	1048.3	1031.1	1318	1914.5	911.88	1451.4
ENSMUSG00000073650	N/A	90.479	113.04	102	140.7	92.902	101.6	105.44	130.56	131.7	107.93	57.801	52.483	61.613	72.89	58.072	44.895	77.532	75.409	70.588	74.961
ENSMUSG00000073652	N/A	1.2227	0	0	0	0.94798	0	1.7286	0.82112	0	0	0	0	3.5546	0	2.9781	0	0.76764	1.8852	0	0
ENSMUSG00000073664	N/A	772.74	560.33	633.43	830.4	769.76	681.53	692.29	678.25	664.49	827.14	833.99	741.32	918.27	788.29	1118.3	870.38	744.61	679.63	823.28	894.36
ENSMUSG00000073676	N/A	1261.8	1375	1310.7	1344.2	1287.4	1296.8	1486.6	1393.4	1163.8	1453.3	1469.8	1570.1	1593.6	1424.1	1579.9	1562.6	1383.3	1682.6	1533.5	1479.8
ENSMUSG00000073678	N/A	1275.3	954.34	1047	1227.4	1161.3	1008	1157.3	1092.1	1056	1329.6	1299.2	1213.7	1290.3	1116.3	1562	1464.2	1185.2	1134.9	1267.7	1381.6
ENSMUSG00000073680	N/A	1203.1	1330.6	1426.5	1324.1	1469.4	1312.8	1476.2	1412.3	1370.9	1351.9	928.95	1156.8	1097.2	963.77	1106.4	795.08	993.32	1019.9	1155.3	1176.1
ENSMUSG00000073684	N/A	552.04	434.38	461.55	344.22	473.04	446.36	418.31	513.2	472.92	382.4	528.47	412.21	430.1	376.6	394.6	461.98	454.44	371.39	383.19	358
ENSMUSG00000073700	N/A	687.15	585.36	579.36	530.15	588.7	723.77	573.88	628.16	607.02	532.2	638.57	587.15	599.54	633.06	589.66	711.08	725.42	624.01	626.64	569.96
ENSMUSG00000073702	N/A	4421.2	3793.1	3840.8	3247.5	3240.2	4001.3	3489.9	3714.8	3452.9	3276.9	3795.6	3887	3411.2	3305.7	3161.2	3923.2	3587.9	3965.6	3806.7	3171.6
ENSMUSG00000073705	N/A	85.588	79.125	73.951	82.914	61.619	71.92	60.499	76.364	61.061	67.92	67.435	72.164	60.428	87.738	65.518	69.515	78.299	71.639	66.986	60.744
ENSMUSG00000073724	N/A	2.4454	1.6148	2.55	0	0.94798	0	3.4571	4.1056	1.1973	0	0	3.2802	2.3697	1.3498	1.489	0	1.5353	2.8278	2.1608	1.2924
ENSMUSG00000073725	N/A	6742.5	7368.3	7107.4	6380.6	6931.6	6566.4	7303.1	6596.1	6646.1	7591.2	7240.3	7077.5	7391.2	6059.3	7205.5	7135.4	7012.4	8246	8206.9	7054.1
ENSMUSG00000073728	N/A	2.4454	4.8444	15.3	2.5125	3.7919	15.982	5.1857	13.138	13.17	5.5825	2.7524	3.2802	2.3697	5.3992	16.379	13.034	7.6764	3.7705	1.4406	7.7546
ENSMUSG00000073731	N/A	0	1.6148	1.02	1.2563	0.94798	0	0	0	0	0.93041	1.3762	2.1868	2.3697	2.6996	5.9562	0	1.5353	2.8278	2.1608	1.2924
ENSMUSG00000073733	N/A	29.956	37.14	30.6	22.613	26.543	19.407	41.485	35.308	31.129	31.634	49.544	43.736	47.394	51.293	29.781	43.447	44.523	33.934	33.853	45.235
ENSMUSG00000073737	N/A	1.834	0.8074	1.53	0	0.94798	0	2.5928	0.82112	0	0	0	4.3736	1.1849	1.3498	0	0	1.5353	0	0	0
